gap_id,task_id,task_name,raw_gap,category,event_family,initial_state_id,root_cause,root_cause_scope,root_cause_unit_id,artifact_unit_ids,global_prerequisite_ids,automatic_fixability,required_evidence,blocking_gate,cascade_class,protocol_scope_flag,validator_source,source_preflight,source_preflight_sha256
GAP-0169,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,"task 2: invalid semantic trigger TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE: BLOCKED_TASK_CATALOG_GAP: missing trigger fields ['earliest_policy_step', 'latest_policy_step', 'min_steps_since_previous_event', 'physical_feasibility_guard', 'predicate']",semantic_triggers,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,primary_absent_trigger,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:259,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0170,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,"task 2: invalid semantic trigger USER_ADDS_PERSISTENT_PREFERENCE: BLOCKED_TASK_CATALOG_GAP: missing trigger fields ['earliest_policy_step', 'latest_policy_step', 'min_steps_since_previous_event', 'physical_feasibility_guard', 'predicate']",semantic_triggers,USER_ADDS_PERSISTENT_PREFERENCE,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:USER_ADDS_PERSISTENT_PREFERENCE,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,primary_absent_trigger,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:259,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0171,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,"task 2: invalid semantic trigger USER_CANCELS_ACTIVE_GOAL: BLOCKED_TASK_CATALOG_GAP: missing trigger fields ['earliest_policy_step', 'latest_policy_step', 'min_steps_since_previous_event', 'physical_feasibility_guard', 'predicate']",semantic_triggers,USER_CANCELS_ACTIVE_GOAL,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:USER_CANCELS_ACTIVE_GOAL,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,primary_absent_trigger,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:259,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0172,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,"task 2: invalid semantic trigger USER_REISSUES_RETIRED_GOAL: BLOCKED_TASK_CATALOG_GAP: missing trigger fields ['earliest_policy_step', 'latest_policy_step', 'min_steps_since_previous_event', 'physical_feasibility_guard', 'predicate']",semantic_triggers,USER_REISSUES_RETIRED_GOAL,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:USER_REISSUES_RETIRED_GOAL,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,primary_absent_trigger,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:259,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0173,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,"task 2: invalid semantic trigger USER_REPLACES_ACTIVE_GOAL: BLOCKED_TASK_CATALOG_GAP: missing trigger fields ['earliest_policy_step', 'latest_policy_step', 'min_steps_since_previous_event', 'physical_feasibility_guard', 'predicate']",semantic_triggers,USER_REPLACES_ACTIVE_GOAL,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:USER_REPLACES_ACTIVE_GOAL,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,primary_absent_trigger,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:259,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0174,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: invalid semantic trigger window GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,semantic_triggers,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_window_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:266,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0175,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: invalid semantic trigger window TARGET_OBJECT_DISPLACED,semantic_triggers,TARGET_OBJECT_DISPLACED,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:TARGET_OBJECT_DISPLACED,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_window_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:266,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0176,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: invalid semantic trigger window TEMPORARY_NO_GO_APPEARS,semantic_triggers,TEMPORARY_NO_GO_APPEARS,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:TEMPORARY_NO_GO_APPEARS,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_window_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:266,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0177,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: invalid semantic trigger window TEMPORARY_NO_GO_CLEARS,semantic_triggers,TEMPORARY_NO_GO_CLEARS,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:TEMPORARY_NO_GO_CLEARS,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_window_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:266,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0178,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: invalid semantic trigger window TOOL_OR_TARGET_AVAILABLE_AGAIN,semantic_triggers,TOOL_OR_TARGET_AVAILABLE_AGAIN,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:TOOL_OR_TARGET_AVAILABLE_AGAIN,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_window_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:266,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0179,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: invalid semantic trigger window TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,semantic_triggers,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_window_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:266,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0180,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: invalid semantic trigger window USER_ADDS_PERSISTENT_PREFERENCE,semantic_triggers,USER_ADDS_PERSISTENT_PREFERENCE,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:USER_ADDS_PERSISTENT_PREFERENCE,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_window_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:266,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0181,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: invalid semantic trigger window USER_CANCELS_ACTIVE_GOAL,semantic_triggers,USER_CANCELS_ACTIVE_GOAL,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:USER_CANCELS_ACTIVE_GOAL,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_window_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:266,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0182,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: invalid semantic trigger window USER_REISSUES_RETIRED_GOAL,semantic_triggers,USER_REISSUES_RETIRED_GOAL,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:USER_REISSUES_RETIRED_GOAL,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_window_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:266,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0183,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: invalid semantic trigger window USER_REPLACES_ACTIVE_GOAL,semantic_triggers,USER_REPLACES_ACTIVE_GOAL,,Empty semantic_triggers collection,PER_TASK,T02:semantic_triggers,T02:semantic_triggers:USER_REPLACES_ACTIVE_GOAL,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_VERIFY,Task-grounded predicate and feasibility guard; earliest/latest steps and spacing>=10; actual monitor/observation provenance,catalog_complete;semantic_schedule;fresh_event_observation,same_absent_trigger_window_cascade,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:266,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0184,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: missing alternative_valid_goals,alternative_valid_goals,,,Alternative valid goals absent and unresolved,PER_TASK,T02:alternative_valid_goals,T02:alternative_valid_goals,G-MEASUREMENT;G-SCOPE,SOURCE_GROUNDED_AUTHORING_THEN_VERIFY,Feasible task-valid family/predicate/arguments/source_ref records and verifier grounding; no invented alternatives,catalog_complete;goal_replacement_semantics,empty_required_semantic_field,DEPENDS_ON_REQUIRED_REPLACEMENT_VARIANTS,cope_benchmark/repeated_v2/task_catalog.py:213,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0185,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: missing certified safe event injection poses/regions GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,safe_event_injections,GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,,Empty safe-event intervention collection,PER_TASK,T02:safe_event_injections,T02:safe_event_injections:GOAL_RECEPTACLE_OR_GROUNDING_CHANGED,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,primary_absent_intervention_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:269,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0186,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: missing certified safe event injection poses/regions TARGET_OBJECT_DISPLACED,safe_event_injections,TARGET_OBJECT_DISPLACED,,Empty safe-event intervention collection,PER_TASK,T02:safe_event_injections,T02:safe_event_injections:TARGET_OBJECT_DISPLACED,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,primary_absent_intervention_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:269,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0187,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: missing certified safe event injection poses/regions TEMPORARY_NO_GO_APPEARS,safe_event_injections,TEMPORARY_NO_GO_APPEARS,,Empty safe-event intervention collection,PER_TASK,T02:safe_event_injections,T02:safe_event_injections:TEMPORARY_NO_GO_APPEARS,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,primary_absent_intervention_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:269,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0188,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: missing certified safe event injection poses/regions TEMPORARY_NO_GO_CLEARS,safe_event_injections,TEMPORARY_NO_GO_CLEARS,,Empty safe-event intervention collection,PER_TASK,T02:safe_event_injections,T02:safe_event_injections:TEMPORARY_NO_GO_CLEARS,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,primary_absent_intervention_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:269,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0189,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: missing certified safe event injection poses/regions TOOL_OR_TARGET_AVAILABLE_AGAIN,safe_event_injections,TOOL_OR_TARGET_AVAILABLE_AGAIN,,Empty safe-event intervention collection,PER_TASK,T02:safe_event_injections,T02:safe_event_injections:TOOL_OR_TARGET_AVAILABLE_AGAIN,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,primary_absent_intervention_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:269,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0190,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: missing certified safe event injection poses/regions TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,safe_event_injections,TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,,Empty safe-event intervention collection,PER_TASK,T02:safe_event_injections,T02:safe_event_injections:TOOL_OR_TARGET_TEMPORARILY_UNAVAILABLE,G-MEASUREMENT;G-SCOPE,AUTHOR_AND_MEASURE,"Alias-bound entity, explicit safe pose or region, hashed evidence; held-object rules and unaffected progress checked",catalog_complete;physical_intervention_safety,primary_absent_intervention_certificate,PER_TASK_ALL_TEN_IMPLEMENTATION_CONFLICT,cope_benchmark/repeated_v2/task_catalog.py:269,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
GAP-0191,2,KITCHEN_SCENE3_turn_on_the_stove_and_put_the_moka_pot_on_it,task 2: missing hard_safety_constraints,hard_safety_constraints,,,Task hard requirements absent and unresolved,PER_TASK,T02:hard_safety_constraints,T02:hard_safety_constraints,G-MEASUREMENT;G-RUNTIME,SOURCE_GROUNDED_AUTHORING_THEN_VERIFY,Grounded hard requirements and verifier bindings consistent with real task geometry/interventions; no copied defaults,catalog_complete;sealed_hard_requirement_evaluation,empty_required_semantic_field,NO_SCOPE_CHANGE_ASSUMED,cope_benchmark/repeated_v2/task_catalog.py:213,research/repeated_v2_formal_readiness_20260906/CURRENT_PREFLIGHT.txt,78da922e4dbd1411f1aa91846b88fc5d621be4856faf76cd87ca864eeeb0348c
